"theta" "tau" "m" "q" "s1" "s2"
7.37806904076215 5.67725893779457 1.54967817694622 3.15219398699545 5.3700483421958 6.92913787713525
13.6763467463055 4.08332241403861 1.83140567000383 3.25081698368834 3.62589721796427 8.16534158985444
7.29732417145717 5.2255183890709 1.62239828309512 3.01286133539604 1.65004663877421 8.2324123739138
13.2750970289972 1.77073029287402 1.76616133396818 2.86028320190387 1.00732481575655 6.09703205022667
8.16757345531457 1.37258027026356 3.91249538405651 2.47101785693242 0.534391441699514 9.73515146893849
13.3521669146161 3.52111065651481 3.26410282337281 3.13967090149441 2.62679295612735 10
7.10839626018402 7.17431428734821 3.86053660076828 3.38617346769674 5.19121844533044 3.20284894541768
14.19318534459 4.23603333999762 3.46540245597797 2.78683714930139 1.32240769196399 8.68458822749379
8.20438908903231 2.84274498513337 1.6518738188817 5.15700946058464 1.42090533221241 10
14.0820560337871 1.26031204855743 2.03974491068748 4.81705667620661 1.03071421313195 10
7.02885594561365 5.53378485406642 1.85331534411519 6.86353164853982 2.08501440628331 10
11.6292091137461 1.51859337388744 1.72729859641821 6.02566909535033 1.6594163940076 8.10433052787035
7.37549066742266 1.15678007884444 3.30564983572236 4.99130071779065 0.845213260381016 10
12.8754557994398 1.06819253244409 3.31505358564521 4.90611472687034 0.972622615719748 10
7.64371467748261 2.59064556179924 3.37145016275147 5.45461549811436 0.964979790743632 7.98106464494702
13.8366175029995 2.16287277543954 3.73142105507454 5.3231858101219 0.978390262008452 8.44902119421173
